htid,corpus,author,title,pub_date,genre,gender,white,origin_area,origin_nation,wordcount
mdp.39015002588534,Hathi,"Trollope, Anthony,","Lady Anna,",1936,Fiction,,,,,169854
njp.32101063606642,Hathi,"Crockett, S. R.",The dew of their youth,1910,Fiction,,,,,117372
uc1.$b784700,Hathi,"Ellwood, Thomas,",The history of Thomas Ellwood,1885,Fiction,,,,,85403
nyp.33433074893326,Hathi,"Masefield, John,",Captain Margaret;,1908,Fiction,,,,,139307
uc1.b4522264,Hathi,,The dead leman,1889,Fiction,,,,,68276
uiuo.ark:/13960/t11n8pr8z,Hathi,"Braddon, M. E.",Mount Royal,1882,Fiction,,,,,65600
njp.32101067300663,Hathi,"Bowen, Marjorie,",God's playthings,1912,Fiction,,,,,88926
uc2.ark:/13960/t7np24d1s,Hathi,"Besant, Walter,","Armorel of Lyonesse, a romance of to-day",1891,Fiction,,,,,219897
uc2.ark:/13960/t9c53mj5k,Hathi,"Wilson, Romer,",Martin Schüler,1919,Fiction,,,,,81214
njp.32101068574530,Hathi,"Orczy, Emmuska Orczy,",Lady Molly of Scotland Yard,1910,Fiction,,,,,100764
uc1.$b358474,Hathi,"Boothby, Guy Newell,","""Long live the king!""",1900,Fiction,,,,,115861
pst.000005375714,Hathi,"Huxley, Aldous,",Eyeless in Gaza / | $c: Aldous Huxley.,1936,Fiction,,,,,181663
uc2.ark:/13960/t8rb6xt7v,Hathi,"Hogg, James,",Domestic manners of Sir Walter Scott,1909,Fiction,,,,,38014
mdp.39015005121184,Hathi,"Sunity Devee,",The autobiography of an Indian princess,1921,Fiction,,,,,75205
mdp.39015002327750,Hathi,"Asbjørnsen, Peter Christen,","Round the Yule log, Norwegian folk & fairy tales",1881,Fiction,,,,,115447
uc2.ark:/13960/t7qn6d870,Hathi,,The tale of Queen Rosana,1909,Fiction,,,,,19116
inu.30000054085513,Hathi,"Ward, Humphry,",Daphne,1909,Fiction,,,,,85370
mdp.39015059405905,Hathi,"Phillpotts, Eden,",The striking hours,1901,Fiction,,,,,94394
wu.89099248965,Hathi,"Mordaunt, Elinor,",The processionals,1918,Fiction,,,,,120324
uc1.b3325729,Hathi,"Quiller-Couch, Arthur,",The white wolf,1902,Fiction,,,,,144111
mdp.39015063964608,Hathi,"Willcocks, M. P.",The power behind,1913,Fiction,,,,,170003
uc2.ark:/13960/t1zc84v9s,Hathi,"Robinson, Emma,",Whitefriars;,1909,Fiction,,,,,268034
uc1.b4091384,Hathi,"Lawrence, D. H.",The lost girl,1920,Fiction,,,,,170213
uiuo.ark:/13960/t0ft8z28g,Hathi,"Gambier, James W.",Swifter than a weaver's shuttle,1887,Fiction,,,,,65762
inu.30000115299301,Hathi,"Bain, F. W.",The Indian stories of F. W. Bain,1913,Fiction,,,,,30392
njp.32101064632233,Hathi,"Sidgwick, Alfred,",Below stairs,1913,Fiction,,,,,126582
mdp.39015008877360,Hathi,"Mackenzie, Compton,",The vanity girl,1920,Fiction,,,,,140993
uc2.ark:/13960/t3kw5dk67,Hathi,"A. L. O. E.,",The crown of success,1889,Fiction,,,,,52840
uc2.ark:/13960/t55d8qx72,Hathi,"Prindle, Frances Carruth,",The way of Belinda,1901,Fiction,,,,,72951
uc2.ark:/13960/t9m32q75w,Hathi,"Swan, Annie S.,",Wyndham's daughter,1898,Fiction,,,,,96158
uc2.ark:/13960/t4vh5jc65,Hathi,"Cumberland, Gerald,",The poisoner,1921,Fiction,,,,,112794
wu.89099799983,Hathi,"Fineman, Irving,","Lovers must learn,/ | $c: by Irving Fineman.",1932,Fiction,,,,,108965
uiuo.ark:/13960/t0ht38j29,Hathi,"Solly, Henry,",Lady Stella and her lover,1888,Fiction,,,,,81880
uc1.$b19518,Hathi,"McKinley, R.","Contraband, | $c: by R. McKinley & E. Rodwell; with eight illustrations from photographs.",1933,Fiction,,,,,84065
njp.32101046790190,Hathi,"Sharp, Evelyn,",The children who ran away,1903,Fiction,,,,,93231
mdp.39015063925617,Hathi,"Reid, Mayne,","Gaspar, the Gaucho;",1884,Fiction,,,,,109901
uc1.$b750771,Hathi,"Moore, Frank Frankfort,",The lighter side of English life,1913,Fiction,,,,,79061
mdp.39076006766146,Hathi,"Dumas, Alexandre,","The Corsican brothers and Otho, the archer;",1904,Fiction,,,,,263852
uc2.ark:/13960/t0qr4qh6q,Hathi,"Brereton, F. S.",With the Dyaks of Borneo,1913,Fiction,,,,,162644
uc2.ark:/13960/t6f191d5f,Hathi,"Cooper, Arthur Nevile.",Quaint talks about long walks,1907,Fiction,,,,,62791
njp.32101064710419,Hathi,"Parry, Edward Abbott,",Butterscotia,1896,Fiction,,,,,52951
uc2.ark:/13960/t3bz64q16,Hathi,"Brandt, Johanna.",The Petticoat commando,1913,Fiction,,,,,119606
uc2.ark:/13960/t2m61nx3s,Hathi,"Patterson, J. H.",In the grip of the nyika,1910,Fiction,,,,,86614
mdp.39015063923018,Hathi,"Linton, E. Lynn",The atonement of Leam Dundas,1915,Fiction,,,,,228705
nyp.33433074893698,Hathi,"McCarthy, Michael J. F.","Gallowglass, or, life in the land of the priests",1904,Fiction,,,,,229348
uc1.$b572477,Hathi,"Blennerhassett, Rose.",Adventures in Mashonaland,1893,Fiction,,,,,68149
uc2.ark:/13960/t7cr5r38x,Hathi,"Dennis, Geoffrey Pomeroy,",Mary Lee,1922,Fiction,,,,,191258
uc2.ark:/13960/t07w6qj3h,Hathi,"Mackenzie, Compton,",Sinister street,1913,Fiction,,,,,180634
dul1.ark:/13960/t3708t61x,Hathi,"Levy, Amy,",Reuben Sachs;,1888,Fiction,,,,,59044
wu.89003920535,Hathi,"Boothby, Guy,",A two-fold inheritance,1903,Fiction,,,,,81874
wu.89105690184,Hathi,,Unaddressed letters,1901,Fiction,,,,,75989
mdp.39015030735560,Hathi,"Belloc, Hilaire,",Lambkin's remains,1900,Fiction,,,,,29224
coo.31924014298388,Hathi,"Cooper, James Fenimore,",The pioneers,1907,Fiction,,,,,218191
uc1.b2799231,Hathi,"Tetley, William C.",Blanco y Colorado;,1921,Fiction,,,,,79849
nnc1.0038542390,Hathi,"Thornhill, Mark.",Indian fairy tales,1888,Fiction,,,,,41272
nyp.33433082408620,Hathi,"Sparroy, Wilfrid.",Persian children of the royal family;,1902,Fiction,,,,,79764
mdp.39015041310460,Hathi,"Benson, E.F.",The relentless city,1903,Fiction,,,,,123672
wu.89099766081,Hathi,"Oxenham, John,",The man who would save the world / | $c: John Oxenham.,1927,Fiction,,,,,52706
uc2.ark:/13960/t6pz5722z,Hathi,"Ingelow, Jean,",Fated to be free,1887,Fiction,,,,,188538
uc1.b4105180,Hathi,"Shaw, Bernard,","Immaturity, | $c: by Bernard Shaw.",1931,Fiction,,,,,190766
umn.31951p00996593n,Hathi,"Mallock, W. H.","An important soul, a novel",1908,Fiction,,,,,187866
umn.319510020777820,Hathi,"Oppenheim, E. Phillips (Edward Phillips),",Passers-by.,1924,Fiction,,,,,90201
mdp.39015059200470,Hathi,"Browning, H. Ellen.",A girl's wanderings in Hungary,1896,Fiction,,,,,129954
uiuo.ark:/13960/t2t44c55w,Hathi,"Wills, C. J.",The Pit Town coronet;,1888,Fiction,,,,,57253
mdp.39015013286565,Hathi,"Webb, Mary Gladys Meredith,","Armour wherein he trusted, | a novel and some stories, | $c: with an introduction by Martin Armstrong.",1929,Fiction,,,,,53324
uc2.ark:/13960/t8v98294p,Hathi,"Popp, Adelheid (Dwoṟak),",The autobiography of a working woman,1912,Fiction,,,,,34259
nyp.33433082525878,Hathi,"Avery, Harold,",Mobsley's Mohicans;,1902,Fiction,,,,,76695
uc2.ark:/13960/t6542rp06,Hathi,"Besant, Walter,","The captain's room, etc",1887,Fiction,,,,,273173
uc1.$b676060,Hathi,"Des Écherolles, Alexandrine Etiennette Marie Charlotte,",Side lights on the Reign of Terror;,1900,Fiction,,,,,137749
wu.89092567296,Hathi,"Younghusband, Francis Edward, Sir,","Modern mystics, | $c: by Sir Francis Younghusband ...",1935,Fiction,,,,,106603
nyp.33433068202179,Hathi,"Bülow, Eduard von,",Christian legends;,1884,Fiction,,,,,69345
nyp.33433074877337,Hathi,"Kingsley, Henry,",Reginald Hetherege and Leighton Court,1895,Fiction,,,,,244509
uc1.$b662044,Hathi,"Rodziewiczówna, Maria,",Anima vilis,1900,Fiction,,,,,72995
uc2.ark:/13960/t9w09303f,Hathi,"Bell, John.",In the shadow of the bush,1899,Fiction,,,,,123646
wu.89008396483,Hathi,"Becke, Louis,",Sketches from Normandy;,1907,Fiction,,,,,47883
mdp.39015027793119,Hathi,"Langdon, Samuel.",Punchi Nona;,1884,Fiction,,,,,39494
njp.32101067629970,Hathi,"Bray,",Courtenay of Walreddon,1884,Fiction,,,,,121239
nyp.33433074915459,Hathi,"Martyn, Edward,",Morgante the lesser,1890,Fiction,,,,,105105
uc2.ark:/13960/t06w9kb11,Hathi,"Besant, Walter,",The seamy side,1888,Fiction,,,,,203752
uc1.b3834445,Hathi,"Garnett, David,",No love | $c: [by] David Garnett.,1929,Fiction,,,,,70308
mdp.39015063069085,Hathi,"Leslie, Frank,",A social mirage,1889,Fiction,,,,,81596
uc1.b3114119,Hathi,"Hallé, Clifford.",To Menelek in a motor-car,1913,Fiction,,,,,91953
nyp.33433075807580,Hathi,"Balzac, Honoré de,",The unconscious mummers,1897,Fiction,,,,,97133
uc2.ark:/13960/t4qj7gm3w,Hathi,"Corelli, Marie,",The treasure of heaven ;,1906,Fiction,,,,,208526
coo.31924060450909,Hathi,"Barrie, J. M.",Works,1913,Fiction,,,,,41845
nyp.33433074850276,Hathi,"Haggard, H. Rider",Maiwa's revenge,1888,Fiction,,,,,50940
uiuo.ark:/13960/t5w674j94,Hathi,"Yonge, Charlotte M.",Stray pearls,1883,Fiction,,,,,75874
mdp.39015011482679,Hathi,"Sterne, Laurence,",A sentimental journey,1905,Fiction,,,,,48142
uiuo.ark:/13960/t05x2tq2q,Hathi,"King, Richard Ashe,",Love the debt,1882,Fiction,,,,,71956
nyp.33433074947817,Hathi,"Annesley, Maude.",The wine of life,1908,Fiction,,,,,97750
uiuo.ark:/13960/t1gj05w2m,Hathi,"Besant, Walter,",Armorel of Lyonesse,1890,Fiction,,,,,89358
uc2.ark:/13960/t59c6vs4m,Hathi,"Besant, Walter,","The holy rose, etc",1890,Fiction,,,,,189587
mdp.39015033413835,Hathi,"Balch, Elisabeth,",An author's love;,1889,Fiction,,,,,89101
uc2.ark:/13960/t6j09xg27,Hathi,"Stables, Gordon,",On to the rescue,1894,Fiction,,,,,109323
mdp.39015030360534,Hathi,,Huon of Bordeaux,1895,Fiction,,,,,91308
inu.39000005809079,Hathi,"Stawell, Maud Margaret Key,",The fairy of old Spain,1912,Fiction,,,,,31255
mdp.39015030376589,Hathi,"Linton, E. Lynn",The autobiography of Christoper Kirkland,1885,Fiction,,,,,52599
mdp.39015030948015,Hathi,"Boldrewood, Rolf,",The squatter's dream,1890,Fiction,,,,,189230
wu.89006381016,Hathi,"Muddock, Joyce Emmerson Preston,","Eugéne Vidocq, soldier, thief, spy, detective",1902,Fiction,,,,,113145
wu.89099925075,Hathi,"Fairley, Helen M.",The greater freedom.,1928,Fiction,,,,,93103
mdp.39015005534832,Hathi,"Nichols, Beverley,","Crazy pavements,",1927,Fiction,,,,,94666
uc2.ark:/13960/t8cf9nf9b,Hathi,,'An Indian tale or two',1899,Fiction,,,,,15177
uc2.ark:/13960/t01z4dx7q,Hathi,"White, William Hale,",The autobiography of Mark Rutherford and Mark Rutherford's deliverance,1889,Fiction,,,,,111239
uc2.ark:/13960/t4kk9kc9r,Hathi,"Croker, B. M.",A nine days' wonder,1905,Fiction,,,,,133608
uc2.ark:/13960/t1td9wh11,Hathi,"Yonge, Charlotte M.",My young Alcides,1885,Fiction,,,,,119031
uc2.ark:/13960/t3hx1810q,Hathi,"Russell, George William Erskine,",Mr. Woodhouse's correspondence,1903,Fiction,,,,,73449
uc1.$b743022,Hathi,"Mills, Arthur,",With my regiment from the Aisne to La Bassée,1915,Fiction,,,,,50498
uc1.b3811094,Hathi,"Benson, E. F.",Dodo the second,1900,Fiction,,,,,123293
uc2.ark:/13960/t03x84232,Hathi,"Reid, Mayne,",Afloat in the forest.,1900,Fiction,,,,,131080
mdp.39015028106451,Hathi,"(Alan Alexander), Milne, A. A.",Once a week. | $c: by A. A. Milne ...,1928,Fiction,,,,,99698
njp.32101037960406,Hathi,,The Queen's gift book;,1916,Fiction,,,,,77493
uc2.ark:/13960/t7zk5890h,Hathi,"Hudson, Stephen,",Richard Kurt,1919,Fiction,,,,,152813
njp.32101035558707,Hathi,"Cornford, L. Cope",The master-beggars of Belgium,1896,Fiction,,,,,73262
mdp.39015003682302,Hathi,"Galbraith, Winifred.",Men against the sky / | $c: by Winifred Galbraith.,1940,Fiction,,,,,93357
uc1.$b440847,Hathi,"Dickens, Charles,",The uncommercial traveller;,1914,Fiction,,,,,240725
uc1.$b312741,Hathi,,WAAC : | the woman's story of the war / | $c: Anonymous.,1930,Fiction,,,,,76380
mdp.39015092870982,Hathi,"Beerbohm, Max, Sir,",[Works].,1922,Fiction,,,,,57794
uc1.b3548639,Hathi,"Baring-Gould, S.",The vicar of Morwenstow,1886,Fiction,,,,,110721
uc2.ark:/13960/t6154f32p,Hathi,"Macmillan, Cyrus,",Canadian wonder tales,1918,Fiction,,,,,60940
uc1.b4692525,Hathi,"White, Woollaston,",Marama,1908,Fiction,,,,,51094
mdp.39015081814736,Hathi,"Green, Leonard.",The youthful lover and other prose studies,1919,Fiction,,,,,17269
uiuo.ark:/13960/t49p3mf7c,Hathi,"Norris, W. E.",Marcia,1890,Fiction,,,,,62576
uc2.ark:/13960/t4rj4bm4w,Hathi,"Mathews, Basil,",The ships of peace,1919,Fiction,,,,,34342
nyp.33433070305606,Hathi,"Thirlmere, Rowland.",Idylls of Spain,1897,Fiction,,,,,50461
uc2.ark:/13960/t2d79dw10,Hathi,"Pemberton, Max,",Kronstadt,1913,Fiction,,,,,76841
pst.000009927025,Hathi,"Macfall, Haldane,",The woolings of Jezebel Pettyfer,1898,Fiction,,,,,144005
mdp.39015011337907,Hathi,"Benson, E. F.","Our family affairs, 1867-1896",1920,Fiction,,,,,108133
uc1.b3579178,Hathi,"Lee-Hamilton, Eugene,",The lord of the dark red star,1903,Fiction,,,,,52719
uc1.$b391684,Hathi,"Maupassant, Guy de,",Yvette and other stories,1915,Fiction,,,,,75612
uc2.ark:/13960/t2s46mg4s,Hathi,"Grimshaw, Beatrice Ethel.",Red Bob of the Bismarcks,1915,Fiction,,,,,98059
uc2.ark:/13960/t8qc0340b,Hathi,"Ingoldsby, Thomas,","The Ingoldsby legends, or, Mirth and marvels",1889,Fiction,,,,,224559
mdp.39015063919297,Hathi,"Haraden, Beatrice,","Rachel, | $c: by Beatrice Harraden.",1926,Fiction,,,,,104374
uc2.ark:/13960/t8cf9m411,Hathi,"Hayes, M. Horace",The points of the horse,1893,Fiction,,,,,135729
nyp.33433075861439,Hathi,"Yonge, Charlotte M.","Modern broods; or, Developments unlooked for",1901,Fiction,,,,,95977
ien.35556035117878,Hathi,"Hall, Evelyn Beatrice,",The women of the salons,1901,Fiction,,,,,97664
mdp.39015063946787,Hathi,"Quiller-Couch, Arthur,",Mortallone,1917,Fiction,,,,,78085
inu.32000009137540,Hathi,"Isherwood, Christopher,",Goodbye to Berlin.,1940,Fiction,,,,,82540
mdp.39015030855764,Hathi,"Bayley, Victor,",Indian artifex. | $c: Woodcut decorations by P. Youngman Carter.,1939,Fiction,,,,,99029
nyp.33433082471917,Hathi,"Layard, Austen Henry,","Early adventures in Persia, Susiana, and Babylonia",1887,Fiction,,,,,129613
uc2.ark:/13960/t1sf2pc2m,Hathi,"Watson, H. B. Marriott",Godfrey Merivale,1902,Fiction,,,,,119902
nyp.33433074930474,Hathi,"Birt, Archibald.",Castle Czvargas,1899,Fiction,,,,,86634
njp.32101034959088,Hathi,"Gilbert, Rosa M.",The late Miss Hollingford,1887,Fiction,,,,,60173
mdp.39015028747031,Hathi,,The Queen's gift book,1915,Fiction,,,,,76595
mdp.39015010750290,Hathi,,The history of the forty vezirs,1886,Fiction,,,,,148936
njp.32101004082911,Hathi,"Sherard, Robert Harborough,",Oscar Wilde;,1905,Fiction,,,,,47471
uc2.ark:/13960/t5t72h507,Hathi,"Riddell, J. H., Mrs.,",Phemie Keller.,1900,Fiction,,,,,189489
uc1.$b250722,Hathi,"Garnett, Martha Roscoe,",Unrecorded : | a tale of the days of chivalry / | $c: by Mrs. R. S. Garnett.,1931,Fiction,,,,,107298
inu.30000121036499,Hathi,"Ishikawa, Masamochi,",The story of a Hida craftsman (Hida no takumi monogatari),1912,Fiction,,,,,63137
uc1.$b743660,Hathi,"Hainsselin, Montague Thomas,",Grand fleet days,1917,Fiction,,,,,61114
wu.89092546423,Hathi,"Bacci, Pietro Giacomo,",The life of Saint Philip Neri,1902,Fiction,,,,,152110
wu.89006386619,Hathi,"Pain, Barry,",An exchange of souls,1911,Fiction,,,,,50660
nyp.33433074970611,Hathi,"Charlton, Randal.",Mave,1906,Fiction,,,,,119883
pst.000005332854,Hathi,"Turner, Lilian Irene.",Lights of Sydney,1896,Fiction,,,,,69993
uc1.$b301165,Hathi,"Leslie, Shane,",The Cantab / | $c: Shane Leslie.,1926,Fiction,,,,,106973
uc2.ark:/13960/t79s1sv30,Hathi,"Loti, Pierre,",The marriage of Loti (Rarahu),1910,Fiction,,,,,57125
njp.32101067630879,Hathi,"Broughton, Rhoda,",Alas!,1890,Fiction,,,,,63035
njp.32101063883068,Hathi,"Norris, W. E.",My friend Jim,1886,Fiction,,,,,30595
uiuo.ark:/13960/t08w3zd9p,Hathi,"Braddon, M. E.",Gerard,1891,Fiction,,,,,63205
uc2.ark:/13960/t9h41zt5f,Hathi,"Lamb, Charles,",Bon-mots of Charles Lamb and Douglas Jerrold,1893,Fiction,,,,,34827
uc1.31158007652646,Hathi,"Middleton, Jessie Adelaide.",The white ghost book,1916,Fiction,,,,,88117
uc2.ark:/13960/t7fq9w41f,Hathi,"Bennett, Arnold,",The city of pleasure,1907,Fiction,,,,,109584
uc2.ark:/13960/t20c4w571,Hathi,"Bloundelle-Burton, John,",The silent shore;,1886,Fiction,,,,,73233
uc1.31822038204798,Hathi,"Macaulay, Rose,",The making of a bigot,1914,Fiction,,,,,89765
mdp.39015074795710,Hathi,"Thackeray, William Makepeace,","Lovel the widower, and other stories & sketches",1911,Fiction,,,,,219509
mdp.39015056710406,Hathi,"Knowles, Joseph,",Alone in the wilderness,1914,Fiction,,,,,70707
mdp.39015063541984,Hathi,"Hay, Ian.",A knight on wheels,1914,Fiction,,,,,115894
mdp.39015088632610,Hathi,"Shedlock, Marie L.,",A collection of eastern stories and legends for narration or later reading in schools,1910,Fiction,,,,,18361
uc1.b3578327,Hathi,"Hobbes, John Oliver,",The tales of John Oliver Hobbes [pseud],1909,Fiction,,,,,167261
njp.32101068972635,Hathi,"Lathrop, George Parsons,",In the distance;,1882,Fiction,,,,,68754
pst.000004274223,Hathi,"Shorthouse, J. H. (Joseph Henry),",John Inglesant : | a romance.,1929,Fiction,,,,,215313
uc1.$b566987,Hathi,"Searcy, Alfred.",By flood and field;,1912,Fiction,,,,,105085
mdp.39015022402849,Hathi,"Molloy, J. Fitzgerald",The Russian court in the eighteenth century,1905,Fiction,,,,,89359
uc1.32106001649463,Hathi,"Bennett, Arnold,",The truth about an author,1903,Fiction,,,,,34357
njp.32101072858358,Hathi,"Dickens, Charles,",Mugby Junction,1898,Fiction,,,,,60465
nyp.33433082345780,Hathi,"Harraden, Beatrice,",Things will take a turn,1895,Fiction,,,,,44478
uc2.ark:/13960/t2c825194,Hathi,"Harte, Bret,","The crusade of the ""Excelsior""",1888,Fiction,,,,,87113
nyp.33433074878392,Hathi,"Le Queux, William,",The closed book,1904,Fiction,,,,,105211
uc2.ark:/13960/t2x34sg8x,Hathi,"Sladen, Douglas Brooke Wheelton,",Paul's wife : or The ostriches,1919,Fiction,,,,,105936
uc2.ark:/13960/t0tq5sq1s,Hathi,"Bowden, H. Park.",The witch of Atlas,1889,Fiction,,,,,63527
uc2.ark:/13960/t12n54f9z,Hathi,"Sieroszewski, Waclaw,",A flight from Siberia,1909,Fiction,,,,,134501
wu.89098869043,Hathi,"Pansy,",Mrs. Solomon Smith looking on,1889,Fiction,,,,,101021
uc2.ark:/13960/t0vq3064j,Hathi,"Braddon, M. E.",Charlotte's inheritance; a novel,1892,Fiction,,,,,179706
umn.31951002092177u,Hathi,"Walsh, J. M. (James Morgan),",King's messenger.,1933,Fiction,,,,,92122
uiuo.ark:/13960/t7pn9c79x,Hathi,"Barrett, Frank,",Lieutenant Barnabas,1881,Fiction,,,,,48961
nyp.33433073357125,Hathi,"Turgenev, Ivan Sergeevich,",The unfortunate one,1888,Fiction,,,,,97000
pst.000006715052,Hathi,"Bell, Neil,",Strange melody / | $c: by Neil Bell [pseud.].,1938,Fiction,,,,,153365
nc01.ark:/13960/t9j39tg1c,Hathi,,Red paint at Oxford;,1904,Fiction,,,,,40228
inu.39000003364051,Hathi,"Scott, Hugh Stowell,",With edged tools,1909,Fiction,,,,,125507
nyp.33433074930839,Hathi,"Boldrewood, Rolf,",The last chance;,1905,Fiction,,,,,137498
mdp.39015003686378,Hathi,"Frederic, Harold,",Illumination,1896,Fiction,,,,,157543
mdp.39015013098887,Hathi,"Dostoyevsky, Fyodor,",Uncle's dream;,1888,Fiction,,,,,121523
njp.32101067645521,Hathi,"Griffiths, Arthur,",A son of Mars,1880,Fiction,,,,,37483
inu.30000011752437,Hathi,"Wharton, Edith,",Tales of men and ghosts,1910,Fiction,,,,,112325
inu.30000056127578,Hathi,"Ouida,",In Maremma,1882,Fiction,,,,,90403
uc2.ark:/13960/t1mg7jr51,Hathi,"Morley, Charles Robert,",Travels in London,1916,Fiction,,,,,60960
mdp.39015004315183,Hathi,"Cunninghame Graham, R. B.",Brought forward,1916,Fiction,,,,,50956
mdp.39015000540271,Hathi,"Paltock, Robert,",The life and adventures of Peter Wilkins,1884,Fiction,,,,,85504
uc1.$b236157,Hathi,"Davies, Rhys,",The red hills.,1932,Fiction,,,,,74279
mdp.39015031463642,Hathi,"Stables, Gordon,",To Greenland and the Pole;,1894,Fiction,,,,,158706
mdp.39015031227039,Hathi,"Byrne, Donn,","A daughter of the Medici, | and other stories.",1933,Fiction,,,,,69973
uc1.$b301193,Hathi,"Lucas, E. V. (Edward Verrall),",Advisory Ben; a story of E. V. Lucas.,1923,Fiction,,,,,66862
wu.89005389598,Hathi,"Le Queux, William,",The count's chauffeur;,1907,Fiction,,,,,88870
njp.32101073308916,Hathi,"Reid, Mayne,","The young voyageurs, or, The boy hunters in the North",1907,Fiction,,,,,109024
mdp.39015078569608,Hathi,"Favenc, Ernest,",The secret of the Australian desert,1896,Fiction,,,,,73562
njp.32101040382465,Hathi,"Poe, Edgar Allan,",The tales and poems of Edgar Allan Poe,1884,Fiction,,,,,150180
uiuo.ark:/13960/t0cv4w656,Hathi,"Fitzgerald, Geraldine Penrose.",The silver whistle;,1890,Fiction,,,,,128121
uiuo.ark:/13960/t5x63rd5n,Hathi,,Amat,1881,Fiction,,,,,56006
uc2.ark:/13960/t48p5zg8w,Hathi,"J©đkai, M©đr,",The baron's sons;,1908,Fiction,,,,,94066
uc2.ark:/13960/t79s1nw7q,Hathi,"Rees, Arthur J.",The moon rock,1922,Fiction,,,,,127267
mdp.39015074808711,Hathi,"Kraszewski, Józef Ignacy,",Memoirs of the Countess Cosel,1902,Fiction,,,,,100397
mdp.39015063951217,Hathi,"Scott, Walter,",The fortunes of Nigel;,1906,Fiction,,,,,243269
uiuo.ark:/13960/t2p567g2p,Hathi,"Westall, William,",Her two millions,1887,Fiction,,,,,64743
uc1.b3327399,Hathi,"Scully, W. C.","The white hecatomb, and other stories",1897,Fiction,,,,,91835
coo.31924027726011,Hathi,"Balzac, Honoré de,",The seamy side of history,1901,Fiction,,,,,164100
uiuo.ark:/13960/t1xd18d33,Hathi,,"FLORA, the Roman martyr",1886,Fiction,,,,,121064
nyp.33433082527452,Hathi,"Morison, R. C. H.,",Chambers's new reciter,1901,Fiction,,,,,183479
uc2.ark:/13960/t1vd6rd35,Hathi,"Keable, Robert,","Peradventure; or, The silence of God",1922,Fiction,,,,,128393
mdp.39015063916681,Hathi,"Dwight, H. G. (Harrison Griswold),",Stamboul nights / | $c: by H. G. Dwight.,1926,Fiction,,,,,97914
mdp.39015063547320,Hathi,"Crockett, S. R.",The white pope,1920,Fiction,,,,,68971
mdp.39015063925757,Hathi,"Reid, Mayne,",The war-trail;,1900,Fiction,,,,,179779
uc2.ark:/13960/t7gq6t95z,Hathi,"Broster, D. K.",The vision splendid,1913,Fiction,,,,,163896
uc2.ark:/13960/t8v989685,Hathi,"Gunn, Jeannie,",We of the Never-Never,1907,Fiction,,,,,101469
nyp.33433082305529,Hathi,"Hodder, Edwin,",Tom Heriot: his adventures and misadventures,1880,Fiction,,,,,56045
